iteration,x,y
40,103.648,51.6481
40,101.059,57.7499
40,103.945,55.4962
40,78.3116,73.8709
40,104.086,45.9864
40,98.0225,60.9287
40,64.3234,75.6988
40,102.796,62.1913
40,107.33,50.0588
40,107.119,59.5382
40,107.979,54.2003
40,82.5679,76.2332
40,78.8819,78.6608
40,83.4175,81.401
40,79.5723,82.6215
40,84.1168,85.7086
40,80.2284,86.8533
40,84.3308,90.3463
40,66.1629,79.6573
40,80.153,91.3165
40,67.2139,84.2932
40,60.2203,76.7553
40,62.4335,81.1242
40,57.1657,72.9877
41,82.2913,62.9429
41,20.8908,20.0795
41,5.93326,21.9732
41,12.6092,16.5164
41,5.93326,21.9732
41,8.65373,18.4672
41,16.094,17.3244
41,4.25935,26.8851
41,3.26944,31.7401
41,6.28134,34.7881
41,36.0161,29.7178
41,28.1973,25.1432
41,24.0874,22.2952
41,31.6647,27.3519
41,22.6593,42.226
41,14.2761,38.8948
41,9.55183,36.8687
41,18.9057,40.7292
41,25.9213,43.6331
41,22.1011,16.0886
41,2.26032,20.389
41,0.360499,25.7501
41,2.26032,20.389
41,-0.841861,31.1177
41,12.6446,12.5174
41,4.93557,16.3425
41,8.88128,13.4509
41,18.4369,13.994
41,30.2451,21.7003
41,26.578,19.157
41,34.8013,24.5556
41,13.8348,43.0317
41,4.04855,38.1315
41,8.84898,40.9443
41,0.948021,35.2607
41,21.4957,46.0737
41,17.9169,44.6374
41,39.1675,26.7556
41,40.1755,31.4477
41,43.8697,28.476
41,44.562,32.8775
41,30.83,46.0499
41,48.3507,29.8505
41,26.9063,48.5231
41,48.6876,34.1512
41,34.7008,48.3569
41,52.9689,35.5575
41,38.2979,50.9912
41,53.006,31.352
41,31.1977,50.8702
41,41.1026,53.3917
41,57.3075,37.0975
41,57.728,32.9884
41,35.1771,53.6232
41,61.4329,38.7199
41,45.1673,57.0324
41,38.2451,56.2006
41,62.2175,34.7201
41,48.0947,59.4217
41,66.1761,40.717
41,42.6596,60.1502
41,67.3705,36.8775
41,52.3879,62.7603
41,74.2524,44.1766
41,69.7097,42.222
41,45.8413,62.7387
41,71.206,38.5116
41,55.4678,65.398
41,78.2843,45.7182
41,50.4942,66.3722
41,80.5404,42.2326
41,76.1383,40.6304
41,82.5185,46.8222
41,58.7008,68.6848
41,85.188,43.2072
41,87.3215,47.4729
41,53.7707,69.3107
41,90.4277,43.686
41,81.124,60.9932
41,90.6451,47.7036
41,84.3149,57.3433
41,87.7945,55.3601
41,79.244,64.9548
41,94.04,43.8596
41,92.1597,54.998
41,89.2091,59.1106
41,85.0943,62.2932
41,96.0439,47.9853
41,61.6289,72.0608
41,78.3444,69.3116
41,82.9417,66.5236
41,100.14,48.5954
41,96.5363,56.0854
41,93.5232,59.332
41,99.8763,44.435
41,82.2404,71.2952
41,103.648,51.6481
41,101.059,57.7499
41,103.945,55.4962
41,78.3116,73.8709
41,104.086,45.9864
41,98.0225,60.9287
41,64.3234,75.6988
41,102.796,62.1913
41,107.33,50.0588
41,107.119,59.5382
41,107.979,54.2003
41,82.5679,76.2332
41,78.8819,78.6608
41,83.4175,81.401
41,79.5723,82.6215
41,84.1168,85.7086
41,80.2284,86.8533
41,84.3308,90.3463
41,66.1629,79.6573
41,80.153,91.3165
41,67.2139,84.2932
41,60.2203,76.7553
41,62.4335,81.1242
41,57.1657,72.9877
41,76.8724,94.5755
41,68.5686,93.2738
41,72.0049,95.1336
41,67.6976,88.8871
41,82.8797,94.9503
41,63.3736,85.7703
41,63.8982,90.9075
42,80.5963,67.6703
42,20.8908,20.0795
42,5.93326,21.9732
42,12.6092,16.5164
42,5.93326,21.9732
42,8.65373,18.4672
42,16.094,17.3244
42,4.25935,26.8851
42,3.26944,31.7401
42,6.28134,34.7881
42,36.0161,29.7178
42,28.1973,25.1432
42,24.0874,22.2952
42,31.6647,27.3519
42,22.6593,42.226
42,14.2761,38.8948
42,9.55183,36.8687
42,18.9057,40.7292
42,25.9213,43.6331
42,22.1011,16.0886
42,2.26032,20.389
42,0.360499,25.7501
42,2.26032,20.389
42,-0.841861,31.1177
42,12.6446,12.5174
42,4.93557,16.3425
42,8.88128,13.4509
42,18.4369,13.994
42,30.2451,21.7003
42,26.578,19.157
42,34.8013,24.5556
42,13.8348,43.0317
42,4.04855,38.1315
42,8.84898,40.9443
42,0.948021,35.2607
42,21.4957,46.0737
42,17.9169,44.6374
42,39.1675,26.7556
42,40.1755,31.4477
42,43.8697,28.476
42,44.562,32.8775
42,30.83,46.0499
42,48.3507,29.8505
42,26.9063,48.5231
42,48.6876,34.1512
42,34.7008,48.3569
42,52.9689,35.5575
42,38.2979,50.9912
42,53.006,31.352
42,31.1977,50.8702
42,41.1026,53.3917
42,57.3075,37.0975
42,57.728,32.9884
42,35.1771,53.6232
42,61.4329,38.7199
42,45.1673,57.0324
42,38.2451,56.2006
42,62.2175,34.7201
42,48.0947,59.4217
42,66.1761,40.717
42,42.6596,60.1502
42,67.3705,36.8775
42,52.3879,62.7603
42,74.2524,44.1766
42,69.7097,42.222
42,45.8413,62.7387
42,71.206,38.5116
42,55.4678,65.398
42,78.2843,45.7182
42,50.4942,66.3722
42,80.5404,42.2326
42,76.1383,40.6304
42,82.5185,46.8222
42,58.7008,68.6848
42,85.188,43.2072
42,87.3215,47.4729
42,53.7707,69.3107
42,90.4277,43.686
42,81.124,60.9932
42,90.6451,47.7036
42,84.3149,57.3433
42,87.7945,55.3601
42,79.244,64.9548
42,94.04,43.8596
42,92.1597,54.998
42,89.2091,59.1106
42,85.0943,62.2932
42,96.0439,47.9853
42,61.6289,72.0608
42,78.3444,69.3116
42,82.9417,66.5236
42,100.14,48.5954
42,96.5363,56.0854
42,93.5232,59.332
42,99.8763,44.435
42,82.2404,71.2952
42,103.648,51.6481
42,101.059,57.7499
42,103.945,55.4962
42,78.3116,73.8709
42,104.086,45.9864
42,98.0225,60.9287
42,64.3234,75.6988
42,102.796,62.1913
42,107.33,50.0588
42,107.119,59.5382
42,107.979,54.2003
42,82.5679,76.2332
42,78.8819,78.6608
42,83.4175,81.401
42,79.5723,82.6215
42,84.1168,85.7086
42,80.2284,86.8533
42,84.3308,90.3463
42,66.1629,79.6573
42,80.153,91.3165
42,67.2139,84.2932
42,60.2203,76.7553
42,62.4335,81.1242
42,57.1657,72.9877
42,76.8724,94.5755
42,68.5686,93.2738
42,72.0049,95.1336
42,67.6976,88.8871
42,82.8797,94.9503
42,63.3736,85.7703
42,63.8982,90.9075
42,65.3372,95.6912
42,73.5426,99.1312
42,78.7744,98.141
42,69.114,98.6579
43,80.2532,72.6555
43,20.8908,20.0795
43,5.93326,21.9732
43,12.6092,16.5164
43,5.93326,21.9732
43,8.65373,18.4672
43,16.094,17.3244
43,4.25935,26.8851
43,3.26944,31.7401
43,6.28134,34.7881
43,36.0161,29.7178
43,28.1973,25.1432
43,24.0874,22.2952
43,31.6647,27.3519
43,22.6593,42.226
43,14.2761,38.8948
43,9.55183,36.8687
43,18.9057,40.7292
43,25.9213,43.6331
43,22.1011,16.0886
43,2.26032,20.389
43,0.360499,25.7501
43,2.26032,20.389
43,-0.841861,31.1177
43,12.6446,12.5174
43,4.93557,16.3425
43,8.88128,13.4509
43,18.4369,13.994
43,30.2451,21.7003
43,26.578,19.157
43,34.8013,24.5556
43,13.8348,43.0317
43,4.04855,38.1315
43,8.84898,40.9443
43,0.948021,35.2607
43,21.4957,46.0737
43,17.9169,44.6374
43,39.1675,26.7556
43,40.1755,31.4477
43,43.8697,28.476
43,44.562,32.8775
43,30.83,46.0499
43,48.3507,29.8505
43,26.9063,48.5231
43,48.6876,34.1512
43,34.7008,48.3569
43,52.9689,35.5575
43,38.2979,50.9912
43,53.006,31.352
43,31.1977,50.8702
43,41.1026,53.3917
43,57.3075,37.0975
43,57.728,32.9884
43,35.1771,53.6232
43,61.4329,38.7199
43,45.1673,57.0324
43,38.2451,56.2006
43,62.2175,34.7201
43,48.0947,59.4217
43,66.1761,40.717
43,42.6596,60.1502
43,67.3705,36.8775
43,52.3879,62.7603
43,74.2524,44.1766
43,69.7097,42.222
43,45.8413,62.7387
43,71.206,38.5116
43,55.4678,65.398
43,78.2843,45.7182
43,50.4942,66.3722
43,80.5404,42.2326
43,76.1383,40.6304
43,82.5185,46.8222
43,58.7008,68.6848
43,85.188,43.2072
43,87.3215,47.4729
43,53.7707,69.3107
43,90.4277,43.686
43,81.124,60.9932
43,90.6451,47.7036
43,84.3149,57.3433
43,87.7945,55.3601
43,79.244,64.9548
43,94.04,43.8596
43,92.1597,54.998
43,89.2091,59.1106
43,85.0943,62.2932
43,96.0439,47.9853
43,61.6289,72.0608
43,78.3444,69.3116
43,82.9417,66.5236
43,100.14,48.5954
43,96.5363,56.0854
43,93.5232,59.332
43,99.8763,44.435
43,82.2404,71.2952
43,103.648,51.6481
43,101.059,57.7499
43,103.945,55.4962
43,78.3116,73.8709
43,104.086,45.9864
43,98.0225,60.9287
43,64.3234,75.6988
43,102.796,62.1913
43,107.33,50.0588
43,107.119,59.5382
43,107.979,54.2003
43,82.5679,76.2332
43,78.8819,78.6608
43,83.4175,81.401
43,79.5723,82.6215
43,84.1168,85.7086
43,80.2284,86.8533
43,84.3308,90.3463
43,66.1629,79.6573
43,80.153,91.3165
43,67.2139,84.2932
43,60.2203,76.7553
43,62.4335,81.1242
43,57.1657,72.9877
43,76.8724,94.5755
43,68.5686,93.2738
43,72.0049,95.1336
43,67.6976,88.8871
43,82.8797,94.9503
43,63.3736,85.7703
43,63.8982,90.9075
43,65.3372,95.6912
43,73.5426,99.1312
43,78.7744,98.141
43,69.114,98.6579
44,80.7545,77.6887
44,20.8908,20.0795
44,5.93326,21.9732
44,12.6092,16.5164
44,5.93326,21.9732
44,8.65373,18.4672
44,16.094,17.3244
44,4.25935,26.8851
44,3.26944,31.7401
44,6.28134,34.7881
44,36.0161,29.7178
44,28.1973,25.1432
44,24.0874,22.2952
44,31.6647,27.3519
44,22.6593,42.226
44,14.2761,38.8948
44,9.55183,36.8687
44,18.9057,40.7292
44,25.9213,43.6331
44,22.1011,16.0886
44,2.26032,20.389
44,0.360499,25.7501
44,2.26032,20.389
44,-0.841861,31.1177
44,12.6446,12.5174
44,4.93557,16.3425
44,8.88128,13.4509
44,18.4369,13.994
44,30.2451,21.7003
44,26.578,19.157
44,34.8013,24.5556
44,13.8348,43.0317
44,4.04855,38.1315
44,8.84898,40.9443
44,0.948021,35.2607
44,21.4957,46.0737
44,17.9169,44.6374
44,39.1675,26.7556
44,40.1755,31.4477
44,43.8697,28.476
44,44.562,32.8775
44,30.83,46.0499
44,48.3507,29.8505
44,26.9063,48.5231
44,48.6876,34.1512
44,34.7008,48.3569
44,52.9689,35.5575
44,38.2979,50.9912
44,53.006,31.352
44,31.1977,50.8702
44,41.1026,53.3917
44,57.3075,37.0975
44,57.728,32.9884
44,35.1771,53.6232
44,61.4329,38.7199
44,45.1673,57.0324
44,38.2451,56.2006
44,62.2175,34.7201
44,48.0947,59.4217
44,66.1761,40.717
44,42.6596,60.1502
44,67.3705,36.8775
44,52.3879,62.7603
44,74.2524,44.1766
44,69.7097,42.222
44,45.8413,62.7387
44,71.206,38.5116
44,55.4678,65.398
44,78.2843,45.7182
44,50.4942,66.3722
44,80.5404,42.2326
44,76.1383,40.6304
44,82.5185,46.8222
44,58.7008,68.6848
44,85.188,43.2072
44,87.3215,47.4729
44,53.7707,69.3107
44,90.4277,43.686
44,81.124,60.9932
44,90.6451,47.7036
44,84.3149,57.3433
44,87.7945,55.3601
44,79.244,64.9548
44,94.04,43.8596
44,92.1597,54.998
44,89.2091,59.1106
44,85.0943,62.2932
44,96.0439,47.9853
44,61.6289,72.0608
44,78.3444,69.3116
44,82.9417,66.5236
44,100.14,48.5954
44,96.5363,56.0854
44,93.5232,59.332
44,99.8763,44.435
44,82.2404,71.2952
44,103.648,51.6481
44,101.059,57.7499
44,103.945,55.4962
44,78.3116,73.8709
44,104.086,45.9864
44,98.0225,60.9287
44,64.3234,75.6988
44,102.796,62.1913
44,107.33,50.0588
44,107.119,59.5382
44,107.979,54.2003
44,82.5679,76.2332
44,78.8819,78.6608
44,83.4175,81.401
44,79.5723,82.6215
44,84.1168,85.7086
44,80.2284,86.8533
44,84.3308,90.3463
44,66.1629,79.6573
44,80.153,91.3165
44,67.2139,84.2932
44,60.2203,76.7553
44,62.4335,81.1242
44,57.1657,72.9877
44,76.8724,94.5755
44,68.5686,93.2738
44,72.0049,95.1336
44,67.6976,88.8871
44,82.8797,94.9503
44,63.3736,85.7703
44,63.8982,90.9075
44,65.3372,95.6912
44,73.5426,99.1312
44,78.7744,98.141
44,69.114,98.6579
45,81.5923,82.5602
45,20.8908,20.0795
45,5.93326,21.9732
45,12.6092,16.5164
45,5.93326,21.9732
45,8.65373,18.4672
45,16.094,17.3244
45,4.25935,26.8851
45,3.26944,31.7401
45,6.28134,34.7881
45,36.0161,29.7178
45,28.1973,25.1432
45,24.0874,22.2952
45,31.6647,27.3519
45,22.6593,42.226
45,14.2761,38.8948
45,9.55183,36.8687
45,18.9057,40.7292
45,25.9213,43.6331
45,22.1011,16.0886
45,2.26032,20.389
45,0.360499,25.7501
45,2.26032,20.389
45,-0.841861,31.1177
45,12.6446,12.5174
45,4.93557,16.3425
45,8.88128,13.4509
45,18.4369,13.994
45,30.2451,21.7003
45,26.578,19.157
45,34.8013,24.5556
45,13.8348,43.0317
45,4.04855,38.1315
45,8.84898,40.9443
45,0.948021,35.2607
45,21.4957,46.0737
45,17.9169,44.6374
45,39.1675,26.7556
45,40.1755,31.4477
45,43.8697,28.476
45,44.562,32.8775
45,30.83,46.0499
45,48.3507,29.8505
45,26.9063,48.5231
45,48.6876,34.1512
45,34.7008,48.3569
45,52.9689,35.5575
45,38.2979,50.9912
45,53.006,31.352
45,31.1977,50.8702
45,41.1026,53.3917
45,57.3075,37.0975
45,57.728,32.9884
45,35.1771,53.6232
45,61.4329,38.7199
45,45.1673,57.0324
45,38.2451,56.2006
45,62.2175,34.7201
45,48.0947,59.4217
45,66.1761,40.717
45,42.6596,60.1502
45,67.3705,36.8775
45,52.3879,62.7603
45,74.2524,44.1766
45,69.7097,42.222
45,45.8413,62.7387
45,71.206,38.5116
45,55.4678,65.398
45,78.2843,45.7182
45,50.4942,66.3722
45,80.5404,42.2326
45,76.1383,40.6304
45,82.5185,46.8222
45,58.7008,68.6848
45,85.188,43.2072
45,87.3215,47.4729
45,53.7707,69.3107
45,90.4277,43.686
45,81.124,60.9932
45,90.6451,47.7036
45,84.3149,57.3433
45,87.7945,55.3601
45,79.244,64.9548
45,94.04,43.8596
45,92.1597,54.998
45,89.2091,59.1106
45,85.0943,62.2932
45,96.0439,47.9853
45,61.6289,72.0608
45,78.3444,69.3116
45,82.9417,66.5236
45,100.14,48.5954
45,96.5363,56.0854
45,93.5232,59.332
45,99.8763,44.435
45,82.2404,71.2952
45,103.648,51.6481
45,101.059,57.7499
45,103.945,55.4962
45,78.3116,73.8709
45,104.086,45.9864
45,98.0225,60.9287
45,64.3234,75.6988
45,102.796,62.1913
45,107.33,50.0588
45,107.119,59.5382
45,107.979,54.2003
45,82.5679,76.2332
45,78.8819,78.6608
45,83.4175,81.401
45,79.5723,82.6215
45,84.1168,85.7086
45,80.2284,86.8533
45,84.3308,90.3463
45,66.1629,79.6573
45,80.153,91.3165
45,67.2139,84.2932
45,60.2203,76.7553
45,62.4335,81.1242
45,57.1657,72.9877
45,76.8724,94.5755
45,68.5686,93.2738
45,72.0049,95.1336
45,67.6976,88.8871
45,82.8797,94.9503
45,63.3736,85.7703
45,63.8982,90.9075
45,65.3372,95.6912
45,73.5426,99.1312
45,78.7744,98.141
45,69.114,98.6579
46,82.2591,87.0601
46,20.8908,20.0795
46,5.93326,21.9732
46,12.6092,16.5164
46,5.93326,21.9732
46,8.65373,18.4672
46,16.094,17.3244
46,4.25935,26.8851
46,3.26944,31.7401
46,6.28134,34.7881
46,36.0161,29.7178
46,28.1973,25.1432
46,24.0874,22.2952
46,31.6647,27.3519
46,22.6593,42.226
46,14.2761,38.8948
46,9.55183,36.8687
46,18.9057,40.7292
46,25.9213,43.6331
46,22.1011,16.0886
46,2.26032,20.389
46,0.360499,25.7501
46,2.26032,20.389
46,-0.841861,31.1177
46,12.6446,12.5174
46,4.93557,16.3425
46,8.88128,13.4509
46,18.4369,13.994
46,30.2451,21.7003
46,26.578,19.157
46,34.8013,24.5556
46,13.8348,43.0317
46,4.04855,38.1315
46,8.84898,40.9443
46,0.948021,35.2607
46,21.4957,46.0737
46,17.9169,44.6374
46,39.1675,26.7556
46,40.1755,31.4477
46,43.8697,28.476
46,44.562,32.8775
46,30.83,46.0499
46,48.3507,29.8505
46,26.9063,48.5231
46,48.6876,34.1512
46,34.7008,48.3569
46,52.9689,35.5575
46,38.2979,50.9912
46,53.006,31.352
46,31.1977,50.8702
46,41.1026,53.3917
46,57.3075,37.0975
46,57.728,32.9884
46,35.1771,53.6232
46,61.4329,38.7199
46,45.1673,57.0324
46,38.2451,56.2006
46,62.2175,34.7201
46,48.0947,59.4217
46,66.1761,40.717
46,42.6596,60.1502
46,67.3705,36.8775
46,52.3879,62.7603
46,74.2524,44.1766
46,69.7097,42.222
46,45.8413,62.7387
46,71.206,38.5116
46,55.4678,65.398
46,78.2843,45.7182
46,50.4942,66.3722
46,80.5404,42.2326
46,76.1383,40.6304
46,82.5185,46.8222
46,58.7008,68.6848
46,85.188,43.2072
46,87.3215,47.4729
46,53.7707,69.3107
46,90.4277,43.686
46,81.124,60.9932
46,90.6451,47.7036
46,84.3149,57.3433
46,87.7945,55.3601
46,79.244,64.9548
46,94.04,43.8596
46,92.1597,54.998
46,89.2091,59.1106
46,85.0943,62.2932
46,96.0439,47.9853
46,61.6289,72.0608
46,78.3444,69.3116
46,82.9417,66.5236
46,100.14,48.5954
46,96.5363,56.0854
46,93.5232,59.332
46,99.8763,44.435
46,82.2404,71.2952
46,103.648,51.6481
46,101.059,57.7499
46,103.945,55.4962
46,78.3116,73.8709
46,104.086,45.9864
46,98.0225,60.9287
46,64.3234,75.6988
46,102.796,62.1913
46,107.33,50.0588
46,107.119,59.5382
46,107.979,54.2003
46,82.5679,76.2332
46,78.8819,78.6608
46,83.4175,81.401
46,79.5723,82.6215
46,84.1168,85.7086
46,80.2284,86.8533
46,84.3308,90.3463
46,66.1629,79.6573
46,80.153,91.3165
46,67.2139,84.2932
46,60.2203,76.7553
46,62.4335,81.1242
46,57.1657,72.9877
46,76.8724,94.5755
46,68.5686,93.2738
46,72.0049,95.1336
46,67.6976,88.8871
46,82.8797,94.9503
46,63.3736,85.7703
46,63.8982,90.9075
46,65.3372,95.6912
46,73.5426,99.1312
46,78.7744,98.141
46,69.114,98.6579
47,82.2471,90.9788
47,20.8908,20.0795
47,5.93326,21.9732
47,12.6092,16.5164
47,5.93326,21.9732
47,8.65373,18.4672
47,16.094,17.3244
47,4.25935,26.8851
47,3.26944,31.7401
47,6.28134,34.7881
47,36.0161,29.7178
47,28.1973,25.1432
47,24.0874,22.2952
47,31.6647,27.3519
47,22.6593,42.226
47,14.2761,38.8948
47,9.55183,36.8687
47,18.9057,40.7292
47,25.9213,43.6331
47,22.1011,16.0886
47,2.26032,20.389
47,0.360499,25.7501
47,2.26032,20.389
47,-0.841861,31.1177
47,12.6446,12.5174
47,4.93557,16.3425
47,8.88128,13.4509
47,18.4369,13.994
47,30.2451,21.7003
47,26.578,19.157
47,34.8013,24.5556
47,13.8348,43.0317
47,4.04855,38.1315
47,8.84898,40.9443
47,0.948021,35.2607
47,21.4957,46.0737
47,17.9169,44.6374
47,39.1675,26.7556
47,40.1755,31.4477
47,43.8697,28.476
47,44.562,32.8775
47,30.83,46.0499
47,48.3507,29.8505
47,26.9063,48.5231
47,48.6876,34.1512
47,34.7008,48.3569
47,52.9689,35.5575
47,38.2979,50.9912
47,53.006,31.352
47,31.1977,50.8702
47,41.1026,53.3917
47,57.3075,37.0975
47,57.728,32.9884
47,35.1771,53.6232
47,61.4329,38.7199
47,45.1673,57.0324
47,38.2451,56.2006
47,62.2175,34.7201
47,48.0947,59.4217
47,66.1761,40.717
47,42.6596,60.1502
47,67.3705,36.8775
47,52.3879,62.7603
47,74.2524,44.1766
47,69.7097,42.222
47,45.8413,62.7387
47,71.206,38.5116
47,55.4678,65.398
47,78.2843,45.7182
47,50.4942,66.3722
47,80.5404,42.2326
47,76.1383,40.6304
47,82.5185,46.8222
47,58.7008,68.6848
47,85.188,43.2072
47,87.3215,47.4729
47,53.7707,69.3107
47,90.4277,43.686
47,81.124,60.9932
47,90.6451,47.7036
47,84.3149,57.3433
47,87.7945,55.3601
47,79.244,64.9548
47,94.04,43.8596
47,92.1597,54.998
47,89.2091,59.1106
47,85.0943,62.2932
47,96.0439,47.9853
47,61.6289,72.0608
47,78.3444,69.3116
47,82.9417,66.5236
47,100.14,48.5954
47,96.5363,56.0854
47,93.5232,59.332
47,99.8763,44.435
47,82.2404,71.2952
47,103.648,51.6481
47,101.059,57.7499
47,103.945,55.4962
47,78.3116,73.8709
47,104.086,45.9864
47,98.0225,60.9287
47,64.3234,75.6988
47,102.796,62.1913
47,107.33,50.0588
47,107.119,59.5382
47,107.979,54.2003
47,82.5679,76.2332
47,78.8819,78.6608
47,83.4175,81.401
47,79.5723,82.6215
47,84.1168,85.7086
47,80.2284,86.8533
47,84.3308,90.3463
47,66.1629,79.6573
47,80.153,91.3165
47,67.2139,84.2932
47,60.2203,76.7553
47,62.4335,81.1242
47,57.1657,72.9877
47,76.8724,94.5755
47,68.5686,93.2738
47,72.0049,95.1336
47,67.6976,88.8871
47,82.8797,94.9503
47,63.3736,85.7703
47,63.8982,90.9075
47,65.3372,95.6912
47,73.5426,99.1312
47,78.7744,98.141
47,69.114,98.6579
48,81.0486,94.1064
48,20.8908,20.0795
48,5.93326,21.9732
48,12.6092,16.5164
48,5.93326,21.9732
48,8.65373,18.4672
48,16.094,17.3244
48,4.25935,26.8851
48,3.26944,31.7401
48,6.28134,34.7881
48,36.0161,29.7178
48,28.1973,25.1432
48,24.0874,22.2952
48,31.6647,27.3519
48,22.6593,42.226
48,14.2761,38.8948
48,9.55183,36.8687
48,18.9057,40.7292
48,25.9213,43.6331
48,22.1011,16.0886
48,2.26032,20.389
48,0.360499,25.7501
48,2.26032,20.389
48,-0.841861,31.1177
48,12.6446,12.5174
48,4.93557,16.3425
48,8.88128,13.4509
48,18.4369,13.994
48,30.2451,21.7003
48,26.578,19.157
48,34.8013,24.5556
48,13.8348,43.0317
48,4.04855,38.1315
48,8.84898,40.9443
48,0.948021,35.2607
48,21.4957,46.0737
48,17.9169,44.6374
48,39.1675,26.7556
48,40.1755,31.4477
48,43.8697,28.476
48,44.562,32.8775
48,30.83,46.0499
48,48.3507,29.8505
48,26.9063,48.5231
48,48.6876,34.1512
48,34.7008,48.3569
48,52.9689,35.5575
48,38.2979,50.9912
48,53.006,31.352
48,31.1977,50.8702
48,41.1026,53.3917
48,57.3075,37.0975
48,57.728,32.9884
48,35.1771,53.6232
48,61.4329,38.7199
48,45.1673,57.0324
48,38.2451,56.2006
48,62.2175,34.7201
48,48.0947,59.4217
48,66.1761,40.717
48,42.6596,60.1502
48,67.3705,36.8775
48,52.3879,62.7603
48,74.2524,44.1766
48,69.7097,42.222
48,45.8413,62.7387
48,71.206,38.5116
48,55.4678,65.398
48,78.2843,45.7182
48,50.4942,66.3722
48,80.5404,42.2326
48,76.1383,40.6304
48,82.5185,46.8222
48,58.7008,68.6848
48,85.188,43.2072
48,87.3215,47.4729
48,53.7707,69.3107
48,90.4277,43.686
48,81.124,60.9932
48,90.6451,47.7036
48,84.3149,57.3433
48,87.7945,55.3601
48,79.244,64.9548
48,94.04,43.8596
48,92.1597,54.998
48,89.2091,59.1106
48,85.0943,62.2932
48,96.0439,47.9853
48,61.6289,72.0608
48,78.3444,69.3116
48,82.9417,66.5236
48,100.14,48.5954
48,96.5363,56.0854
48,93.5232,59.332
48,99.8763,44.435
48,82.2404,71.2952
48,103.648,51.6481
48,101.059,57.7499
48,103.945,55.4962
48,78.3116,73.8709
48,104.086,45.9864
48,98.0225,60.9287
48,64.3234,75.6988
48,102.796,62.1913
48,107.33,50.0588
48,107.119,59.5382
48,107.979,54.2003
48,82.5679,76.2332
48,78.8819,78.6608
48,83.4175,81.401
48,79.5723,82.6215
48,84.1168,85.7086
48,80.2284,86.8533
48,84.3308,90.3463
48,66.1629,79.6573
48,80.153,91.3165
48,67.2139,84.2932
48,60.2203,76.7553
48,62.4335,81.1242
48,57.1657,72.9877
48,76.8724,94.5755
48,68.5686,93.2738
48,72.0049,95.1336
48,67.6976,88.8871
48,82.8797,94.9503
48,63.3736,85.7703
48,63.8982,90.9075
48,65.3372,95.6912
48,73.5426,99.1312
48,78.7744,98.141
48,69.114,98.6579
49,78.156,96.2332
49,20.8908,20.0795
49,5.93326,21.9732
49,12.6092,16.5164
49,5.93326,21.9732
49,8.65373,18.4672
49,16.094,17.3244
49,4.25935,26.8851
49,3.26944,31.7401
49,6.28134,34.7881
49,36.0161,29.7178
49,28.1973,25.1432
49,24.0874,22.2952
49,31.6647,27.3519
49,22.6593,42.226
49,14.2761,38.8948
49,9.55183,36.8687
49,18.9057,40.7292
49,25.9213,43.6331
49,22.1011,16.0886
49,2.26032,20.389
49,0.360499,25.7501
49,2.26032,20.389
49,-0.841861,31.1177
49,12.6446,12.5174
49,4.93557,16.3425
49,8.88128,13.4509
49,18.4369,13.994
49,30.2451,21.7003
49,26.578,19.157
49,34.8013,24.5556
49,13.8348,43.0317
49,4.04855,38.1315
49,8.84898,40.9443
49,0.948021,35.2607
49,21.4957,46.0737
49,17.9169,44.6374
49,39.1675,26.7556
49,40.1755,31.4477
49,43.8697,28.476
49,44.562,32.8775
49,30.83,46.0499
49,48.3507,29.8505
49,26.9063,48.5231
49,48.6876,34.1512
49,34.7008,48.3569
49,52.9689,35.5575
49,38.2979,50.9912
49,53.006,31.352
49,31.1977,50.8702
49,41.1026,53.3917
49,57.3075,37.0975
49,57.728,32.9884
49,35.1771,53.6232
49,61.4329,38.7199
49,45.1673,57.0324
49,38.2451,56.2006
49,62.2175,34.7201
49,48.0947,59.4217
49,66.1761,40.717
49,42.6596,60.1502
49,67.3705,36.8775
49,52.3879,62.7603
49,74.2524,44.1766
49,69.7097,42.222
49,45.8413,62.7387
49,71.206,38.5116
49,55.4678,65.398
49,78.2843,45.7182
49,50.4942,66.3722
49,80.5404,42.2326
49,76.1383,40.6304
49,82.5185,46.8222
49,58.7008,68.6848
49,85.188,43.2072
49,87.3215,47.4729
49,53.7707,69.3107
49,90.4277,43.686
49,81.124,60.9932
49,90.6451,47.7036
49,84.3149,57.3433
49,87.7945,55.3601
49,79.244,64.9548
49,94.04,43.8596
49,92.1597,54.998
49,89.2091,59.1106
49,85.0943,62.2932
49,96.0439,47.9853
49,61.6289,72.0608
49,78.3444,69.3116
49,82.9417,66.5236
49,100.14,48.5954
49,96.5363,56.0854
49,93.5232,59.332
49,99.8763,44.435
49,82.2404,71.2952
49,103.648,51.6481
49,101.059,57.7499
49,103.945,55.4962
49,78.3116,73.8709
49,104.086,45.9864
49,98.0225,60.9287
49,64.3234,75.6988
49,102.796,62.1913
49,107.33,50.0588
49,107.119,59.5382
49,107.979,54.2003
49,82.5679,76.2332
49,78.8819,78.6608
49,83.4175,81.401
49,79.5723,82.6215
49,84.1168,85.7086
49,80.2284,86.8533
49,84.3308,90.3463
49,66.1629,79.6573
49,80.153,91.3165
49,67.2139,84.2932
49,60.2203,76.7553
49,62.4335,81.1242
49,57.1657,72.9877
49,76.8724,94.5755
49,68.5686,93.2738
49,72.0049,95.1336
49,67.6976,88.8871
49,82.8797,94.9503
49,63.3736,85.7703
